timestamp,activeOrders, sells,buys, digest
Sat Nov 08 14:08:46 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 14:11:47 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 14:14:48 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 14:17:49 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 14:20:50 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 14:23:51 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 14:26:52 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 14:29:53 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 14:32:54 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 14:35:55 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 14:38:56 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 14:41:57 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 14:44:58 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 14:47:59 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 14:51:00 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 14:54:01 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 14:57:02 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 15:00:03 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 15:03:04 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 15:06:05 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 15:09:06 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 15:12:07 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 15:15:08 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 15:18:09 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 15:21:10 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 15:24:11 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 15:27:12 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 15:30:13 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 15:33:14 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 15:36:15 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 15:39:16 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 15:42:17 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 15:45:18 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 15:48:20 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 15:51:20 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 15:54:21 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 15:57:22 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 16:00:23 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 16:03:24 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 16:06:25 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 16:09:26 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 16:12:27 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 16:15:28 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 16:18:29 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 16:21:30 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 16:24:31 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 16:27:32 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 16:30:33 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 16:33:34 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 16:36:35 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 16:39:36 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 16:42:37 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 16:45:38 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 16:48:39 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 16:51:40 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 16:54:41 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 16:57:42 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 17:00:43 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 17:03:44 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 17:06:45 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 17:09:46 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 17:12:47 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 17:15:48 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 17:18:49 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 17:21:50 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 17:24:51 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 17:27:52 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 17:30:53 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 17:33:54 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 17:36:55 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 17:39:56 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 17:42:57 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 17:45:58 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 17:48:59 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 17:52:00 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 17:55:01 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 17:58:02 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 18:01:03 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 18:04:04 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 18:07:05 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 18:10:06 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 18:13:07 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 18:16:08 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 18:19:09 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 18:22:10 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 18:25:11 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 18:28:12 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 18:31:13 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 18:34:14 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 18:37:15 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 18:40:16 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 18:43:17 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 18:46:18 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 18:49:19 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 18:52:20 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 18:55:21 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 18:58:22 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 19:01:23 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 19:04:24 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 19:07:25 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 19:10:26 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 19:13:27 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 19:16:28 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 19:19:29 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 19:22:30 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 19:25:31 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 19:28:32 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 19:31:33 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 19:34:34 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 19:37:35 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 19:40:36 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 19:43:37 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 19:46:38 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 19:49:39 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 19:52:40 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 19:55:41 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 19:58:42 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 20:01:43 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 20:04:44 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 20:07:45 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 20:10:46 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 20:13:47 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 20:16:48 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
Sat Nov 08 20:19:49 EST 2014 , 4 , 2 , 2 , 108385 : { BUY 5045.15@0.998} 108384 : { BUY 5045.15@0.998} 108383 : { SELL 11959.89@1.002} 108382 : { SELL 11959.89@1.002} 
